firm_id,period_start,year,quarter,duration_q,event_seriesA,seed_year,time_to_series_a_months,num_investors_total,seed_date,series_a_date,end_date,event_series_a,seed_amount_usd,diversity_spotlight_flag,num_partner_investors,metro_region,sector,entry_date,shock_25bp_units,nasdaqcom_ccr,t10y2y,shock25_lag1,shock25_lag2,shock25_lag3,shock25_lag4,shock25_lag5
Overview.ai,2021-07-01,2021,3,10,0,2019,35.05256241787122,2.0,2019-03-18,2022-02-17,2022-02-17,1,3300000,0,1.0,SFBA,AI,2019-03-18,0.0732,-0.38249,1.24,0.1368,0.0276,0.0612,0.0716,0.032
Overview.ai,2021-10-01,2021,4,11,0,2019,35.05256241787122,2.0,2019-03-18,2022-02-17,2022-02-17,1,3300000,0,1.0,SFBA,AI,2019-03-18,0.2888,7.95533,0.79,0.0732,0.1368,0.0276,0.0612,0.0716
Overview.ai,2022-01-01,2022,1,12,1,2019,35.05256241787122,2.0,2019-03-18,2022-02-17,2022-02-17,1,3300000,0,1.0,SFBA,AI,2019-03-18,0.562,-9.54635,0.04,0.2888,0.0732,0.1368,0.0276,0.0612
Owkin,2016-10-01,2016,4,0,0,2016,14.553219448094612,5.0,2016-10-30,2018-01-16,2018-01-16,1,2100000,0,1.0,GNYA,AI,2016-10-30,0.2336,1.32997,1.25,,,,,
Owkin,2017-01-01,2017,1,1,0,2016,14.553219448094612,5.0,2016-10-30,2018-01-16,2018-01-16,1,2100000,0,1.0,GNYA,AI,2016-10-30,-0.26,9.36721,1.13,0.2336,,,,
Owkin,2017-04-01,2017,2,2,0,2016,14.553219448094612,5.0,2016-10-30,2018-01-16,2018-01-16,1,2100000,0,1.0,GNYA,AI,2016-10-30,0.1972,3.79529,0.93,-0.26,0.2336,,,
Owkin,2017-07-01,2017,3,3,0,2016,14.553219448094612,5.0,2016-10-30,2018-01-16,2018-01-16,1,2100000,0,1.0,GNYA,AI,2016-10-30,0.2184,5.62873,0.86,0.1972,-0.26,0.2336,,
Owkin,2017-10-01,2017,4,4,0,2016,14.553219448094612,5.0,2016-10-30,2018-01-16,2018-01-16,1,2100000,0,1.0,GNYA,AI,2016-10-30,0.0576,6.08322,0.51,0.2184,0.1972,-0.26,0.2336,
Owkin,2018-01-01,2018,1,5,1,2016,14.553219448094612,5.0,2016-10-30,2018-01-16,2018-01-16,1,2100000,0,1.0,GNYA,AI,2016-10-30,0.0792,2.29196,0.47,0.0576,0.2184,0.1972,-0.26,0.2336
Oyster,2020-07-01,2020,3,0,0,2020,51.21550591327201,10.0,2020-09-10,,2024-12-17,0,14000000,1,4.0,SFBA,FinTech,2020-09-10,0.0716,10.4579,0.56,,,,,
Oyster,2020-07-01,2020,3,0,0,2022,24.342969776609724,18.0,2022-12-13,,2024-12-23,0,3600000,0,1.0,GNYA,AI,2022-12-13,0.0716,10.4579,0.56,0.0716,,,,
Oyster,2020-10-01,2020,4,1,0,2020,51.21550591327201,10.0,2020-09-10,,2024-12-17,0,14000000,1,4.0,SFBA,FinTech,2020-09-10,0.0612,14.32945,0.8,0.0716,0.0716,,,
Oyster,2020-10-01,2020,4,1,0,2022,24.342969776609724,18.0,2022-12-13,,2024-12-23,0,3600000,0,1.0,GNYA,AI,2022-12-13,0.0612,14.32945,0.8,0.0612,0.0716,0.0716,,
Oyster,2021-01-01,2021,1,2,0,2020,51.21550591327201,10.0,2020-09-10,,2024-12-17,0,14000000,1,4.0,SFBA,FinTech,2020-09-10,0.0276,2.74429,1.58,0.0612,0.0612,0.0716,0.0716,
Oyster,2021-01-01,2021,1,2,0,2022,24.342969776609724,18.0,2022-12-13,,2024-12-23,0,3600000,0,1.0,GNYA,AI,2022-12-13,0.0276,2.74429,1.58,0.0276,0.0612,0.0612,0.0716,0.0716
Oyster,2021-04-01,2021,2,3,0,2020,51.21550591327201,10.0,2020-09-10,,2024-12-17,0,14000000,1,4.0,SFBA,FinTech,2020-09-10,0.1368,9.06597,1.2,0.0276,0.0276,0.0612,0.0612,0.0716
Oyster,2021-04-01,2021,2,3,0,2022,24.342969776609724,18.0,2022-12-13,,2024-12-23,0,3600000,0,1.0,GNYA,AI,2022-12-13,0.1368,9.06597,1.2,0.1368,0.0276,0.0276,0.0612,0.0612
Oyster,2021-07-01,2021,3,4,0,2020,51.21550591327201,10.0,2020-09-10,,2024-12-17,0,14000000,1,4.0,SFBA,FinTech,2020-09-10,0.0732,-0.38249,1.24,0.1368,0.1368,0.0276,0.0276,0.0612
Oyster,2021-07-01,2021,3,4,0,2022,24.342969776609724,18.0,2022-12-13,,2024-12-23,0,3600000,0,1.0,GNYA,AI,2022-12-13,0.0732,-0.38249,1.24,0.0732,0.1368,0.1368,0.0276,0.0276
Oyster,2021-10-01,2021,4,5,0,2020,51.21550591327201,10.0,2020-09-10,,2024-12-17,0,14000000,1,4.0,SFBA,FinTech,2020-09-10,0.2888,7.95533,0.79,0.0732,0.0732,0.1368,0.1368,0.0276
Oyster,2021-10-01,2021,4,5,0,2022,24.342969776609724,18.0,2022-12-13,,2024-12-23,0,3600000,0,1.0,GNYA,AI,2022-12-13,0.2888,7.95533,0.79,0.2888,0.0732,0.0732,0.1368,0.1368
Oyster,2022-01-01,2022,1,6,0,2020,51.21550591327201,10.0,2020-09-10,,2024-12-17,0,14000000,1,4.0,SFBA,FinTech,2020-09-10,0.562,-9.54635,0.04,0.2888,0.2888,0.0732,0.0732,0.1368
Oyster,2022-01-01,2022,1,6,0,2022,24.342969776609724,18.0,2022-12-13,,2024-12-23,0,3600000,0,1.0,GNYA,AI,2022-12-13,0.562,-9.54635,0.04,0.562,0.2888,0.2888,0.0732,0.0732
Oyster,2022-04-01,2022,2,7,0,2020,51.21550591327201,10.0,2020-09-10,,2024-12-17,0,14000000,1,4.0,SFBA,FinTech,2020-09-10,0.282,-25.41814,0.06,0.562,0.562,0.2888,0.2888,0.0732
Oyster,2022-04-01,2022,2,7,0,2022,24.342969776609724,18.0,2022-12-13,,2024-12-23,0,3600000,0,1.0,GNYA,AI,2022-12-13,0.282,-25.41814,0.06,0.282,0.562,0.562,0.2888,0.2888
Oyster,2022-07-01,2022,3,8,0,2020,51.21550591327201,10.0,2020-09-10,,2024-12-17,0,14000000,1,4.0,SFBA,FinTech,2020-09-10,0.5788,-4.19532,-0.39,0.282,0.282,0.562,0.562,0.2888
Oyster,2022-07-01,2022,3,8,0,2022,24.342969776609724,18.0,2022-12-13,,2024-12-23,0,3600000,0,1.0,GNYA,AI,2022-12-13,0.5788,-4.19532,-0.39,0.5788,0.282,0.282,0.562,0.562
Oyster,2022-10-01,2022,4,9,0,2020,51.21550591327201,10.0,2020-09-10,,2024-12-17,0,14000000,1,4.0,SFBA,FinTech,2020-09-10,0.0476,-1.03736,-0.53,0.5788,0.5788,0.282,0.282,0.562
Oyster,2022-10-01,2022,4,9,0,2022,24.342969776609724,18.0,2022-12-13,,2024-12-23,0,3600000,0,1.0,GNYA,AI,2022-12-13,0.0476,-1.03736,-0.53,0.0476,0.5788,0.5788,0.282,0.282
Oyster,2022-10-01,2022,4,0,0,2020,51.21550591327201,10.0,2020-09-10,,2024-12-17,0,14000000,1,4.0,SFBA,FinTech,2020-09-10,0.0476,-1.03736,-0.53,0.0476,0.0476,0.5788,0.5788,0.282
Oyster,2022-10-01,2022,4,0,0,2022,24.342969776609724,18.0,2022-12-13,,2024-12-23,0,3600000,0,1.0,GNYA,AI,2022-12-13,0.0476,-1.03736,-0.53,0.0476,0.0476,0.0476,0.5788,0.5788
Oyster,2023-01-01,2023,1,10,0,2020,51.21550591327201,10.0,2020-09-10,,2024-12-17,0,14000000,1,4.0,SFBA,FinTech,2020-09-10,-0.136,15.50525,-0.58,0.0476,0.0476,0.0476,0.0476,0.5788
Oyster,2023-01-01,2023,1,10,0,2022,24.342969776609724,18.0,2022-12-13,,2024-12-23,0,3600000,0,1.0,GNYA,AI,2022-12-13,-0.136,15.50525,-0.58,-0.136,0.0476,0.0476,0.0476,0.0476
Oyster,2023-01-01,2023,1,1,0,2020,51.21550591327201,10.0,2020-09-10,,2024-12-17,0,14000000,1,4.0,SFBA,FinTech,2020-09-10,-0.136,15.50525,-0.58,-0.136,-0.136,0.0476,0.0476,0.0476
Oyster,2023-01-01,2023,1,1,0,2022,24.342969776609724,18.0,2022-12-13,,2024-12-23,0,3600000,0,1.0,GNYA,AI,2022-12-13,-0.136,15.50525,-0.58,-0.136,-0.136,-0.136,0.0476,0.0476
Oyster,2023-04-01,2023,2,11,0,2020,51.21550591327201,10.0,2020-09-10,,2024-12-17,0,14000000,1,4.0,SFBA,FinTech,2020-09-10,0.5172,12.05626,-1.06,-0.136,-0.136,-0.136,-0.136,0.0476
Oyster,2023-04-01,2023,2,11,0,2022,24.342969776609724,18.0,2022-12-13,,2024-12-23,0,3600000,0,1.0,GNYA,AI,2022-12-13,0.5172,12.05626,-1.06,0.5172,-0.136,-0.136,-0.136,-0.136
Oyster,2023-04-01,2023,2,2,0,2020,51.21550591327201,10.0,2020-09-10,,2024-12-17,0,14000000,1,4.0,SFBA,FinTech,2020-09-10,0.5172,12.05626,-1.06,0.5172,0.5172,-0.136,-0.136,-0.136
Oyster,2023-04-01,2023,2,2,0,2022,24.342969776609724,18.0,2022-12-13,,2024-12-23,0,3600000,0,1.0,GNYA,AI,2022-12-13,0.5172,12.05626,-1.06,0.5172,0.5172,0.5172,-0.136,-0.136
Oyster,2023-07-01,2023,3,12,0,2020,51.21550591327201,10.0,2020-09-10,,2024-12-17,0,14000000,1,4.0,SFBA,FinTech,2020-09-10,0.404,-4.21135,-0.44,0.5172,0.5172,0.5172,0.5172,-0.136
Oyster,2023-07-01,2023,3,12,0,2022,24.342969776609724,18.0,2022-12-13,,2024-12-23,0,3600000,0,1.0,GNYA,AI,2022-12-13,0.404,-4.21135,-0.44,0.404,0.5172,0.5172,0.5172,0.5172
Oyster,2023-07-01,2023,3,3,0,2020,51.21550591327201,10.0,2020-09-10,,2024-12-17,0,14000000,1,4.0,SFBA,FinTech,2020-09-10,0.404,-4.21135,-0.44,0.404,0.404,0.5172,0.5172,0.5172
Oyster,2023-07-01,2023,3,3,0,2022,24.342969776609724,18.0,2022-12-13,,2024-12-23,0,3600000,0,1.0,GNYA,AI,2022-12-13,0.404,-4.21135,-0.44,0.404,0.404,0.404,0.5172,0.5172
P R O S P E C T R,2022-04-01,2022,2,0,0,2022,31.07752956636005,1.0,2022-05-22,,2024-12-23,0,150000,1,,GLA,AI,2022-05-22,0.282,-25.41814,0.06,,,,,
P R O S P E C T R,2022-07-01,2022,3,1,0,2022,31.07752956636005,1.0,2022-05-22,,2024-12-23,0,150000,1,,GLA,AI,2022-05-22,0.5788,-4.19532,-0.39,0.282,,,,
P R O S P E C T R,2022-10-01,2022,4,2,0,2022,31.07752956636005,1.0,2022-05-22,,2024-12-23,0,150000,1,,GLA,AI,2022-05-22,0.0476,-1.03736,-0.53,0.5788,0.282,,,
P R O S P E C T R,2023-01-01,2023,1,3,0,2022,31.07752956636005,1.0,2022-05-22,,2024-12-23,0,150000,1,,GLA,AI,2022-05-22,-0.136,15.50525,-0.58,0.0476,0.5788,0.282,,
P R O S P E C T R,2023-04-01,2023,2,4,0,2022,31.07752956636005,1.0,2022-05-22,,2024-12-23,0,150000,1,,GLA,AI,2022-05-22,0.5172,12.05626,-1.06,-0.136,0.0476,0.5788,0.282,
P R O S P E C T R,2023-07-01,2023,3,5,0,2022,31.07752956636005,1.0,2022-05-22,,2024-12-23,0,150000,1,,GLA,AI,2022-05-22,0.404,-4.21135,-0.44,0.5172,-0.136,0.0476,0.5788,0.282
PKRS.AI,2018-04-01,2018,2,0,0,2018,78.74507227332457,1.0,2018-06-01,,2024-12-23,0,500000,0,,GLA,AI,2018-06-01,0.1228,6.13432,0.33,,,,,
PKRS.AI,2018-07-01,2018,3,1,0,2018,78.74507227332457,1.0,2018-06-01,,2024-12-23,0,500000,0,,GLA,AI,2018-06-01,0.036,6.89432,0.24,0.1228,,,,
PKRS.AI,2018-10-01,2018,4,2,0,2018,78.74507227332457,1.0,2018-06-01,,2024-12-23,0,500000,0,,GLA,AI,2018-06-01,0.186,-19.28177,0.21,0.036,0.1228,,,
PKRS.AI,2019-01-01,2019,1,3,0,2018,78.74507227332457,1.0,2018-06-01,,2024-12-23,0,500000,0,,GLA,AI,2018-06-01,-0.1864,15.262,0.14,0.186,0.036,0.1228,,
PKRS.AI,2019-04-01,2019,2,4,0,2018,78.74507227332457,1.0,2018-06-01,,2024-12-23,0,500000,0,,GLA,AI,2018-06-01,-0.4668,3.52003,0.25,-0.1864,0.186,0.036,0.1228,
PKRS.AI,2019-07-01,2019,3,5,0,2018,78.74507227332457,1.0,2018-06-01,,2024-12-23,0,500000,0,,GLA,AI,2018-06-01,0.2008,-0.08634,0.05,-0.4668,-0.1864,0.186,0.036,0.1228
PKRS.AI,2019-10-01,2019,4,6,0,2018,78.74507227332457,1.0,2018-06-01,,2024-12-23,0,500000,0,,GLA,AI,2018-06-01,0.1336,11.48177,0.34,0.2008,-0.4668,-0.1864,0.186,0.036
PKRS.AI,2020-01-01,2020,1,7,0,2018,78.74507227332457,1.0,2018-06-01,,2024-12-23,0,500000,0,,GLA,AI,2018-06-01,-1.6216,-15.29422,0.47,0.1336,0.2008,-0.4668,-0.1864,0.186
PKRS.AI,2020-04-01,2020,2,8,0,2018,78.74507227332457,1.0,2018-06-01,,2024-12-23,0,500000,0,,GLA,AI,2018-06-01,0.032,26.72116,0.5,-1.6216,0.1336,0.2008,-0.4668,-0.1864
PKRS.AI,2020-07-01,2020,3,9,0,2018,78.74507227332457,1.0,2018-06-01,,2024-12-23,0,500000,0,,GLA,AI,2018-06-01,0.0716,10.4579,0.56,0.032,-1.6216,0.1336,0.2008,-0.4668
PKRS.AI,2020-10-01,2020,4,10,0,2018,78.74507227332457,1.0,2018-06-01,,2024-12-23,0,500000,0,,GLA,AI,2018-06-01,0.0612,14.32945,0.8,0.0716,0.032,-1.6216,0.1336,0.2008
PKRS.AI,2021-01-01,2021,1,11,0,2018,78.74507227332457,1.0,2018-06-01,,2024-12-23,0,500000,0,,GLA,AI,2018-06-01,0.0276,2.74429,1.58,0.0612,0.0716,0.032,-1.6216,0.1336
PKRS.AI,2021-04-01,2021,2,12,0,2018,78.74507227332457,1.0,2018-06-01,,2024-12-23,0,500000,0,,GLA,AI,2018-06-01,0.1368,9.06597,1.2,0.0276,0.0612,0.0716,0.032,-1.6216
PKRS.AI,2021-07-01,2021,3,13,0,2018,78.74507227332457,1.0,2018-06-01,,2024-12-23,0,500000,0,,GLA,AI,2018-06-01,0.0732,-0.38249,1.24,0.1368,0.0276,0.0612,0.0716,0.032
PKRS.AI,2021-10-01,2021,4,14,0,2018,78.74507227332457,1.0,2018-06-01,,2024-12-23,0,500000,0,,GLA,AI,2018-06-01,0.2888,7.95533,0.79,0.0732,0.1368,0.0276,0.0612,0.0716
PKRS.AI,2022-01-01,2022,1,15,0,2018,78.74507227332457,1.0,2018-06-01,,2024-12-23,0,500000,0,,GLA,AI,2018-06-01,0.562,-9.54635,0.04,0.2888,0.0732,0.1368,0.0276,0.0612
PKRS.AI,2022-04-01,2022,2,16,0,2018,78.74507227332457,1.0,2018-06-01,,2024-12-23,0,500000,0,,GLA,AI,2018-06-01,0.282,-25.41814,0.06,0.562,0.2888,0.0732,0.1368,0.0276
PKRS.AI,2022-07-01,2022,3,17,0,2018,78.74507227332457,1.0,2018-06-01,,2024-12-23,0,500000,0,,GLA,AI,2018-06-01,0.5788,-4.19532,-0.39,0.282,0.562,0.2888,0.0732,0.1368
PKRS.AI,2022-10-01,2022,4,18,0,2018,78.74507227332457,1.0,2018-06-01,,2024-12-23,0,500000,0,,GLA,AI,2018-06-01,0.0476,-1.03736,-0.53,0.5788,0.282,0.562,0.2888,0.0732
PKRS.AI,2023-01-01,2023,1,19,0,2018,78.74507227332457,1.0,2018-06-01,,2024-12-23,0,500000,0,,GLA,AI,2018-06-01,-0.136,15.50525,-0.58,0.0476,0.5788,0.282,0.562,0.2888
PKRS.AI,2023-04-01,2023,2,20,0,2018,78.74507227332457,1.0,2018-06-01,,2024-12-23,0,500000,0,,GLA,AI,2018-06-01,0.5172,12.05626,-1.06,-0.136,0.0476,0.5788,0.282,0.562
PKRS.AI,2023-07-01,2023,3,21,0,2018,78.74507227332457,1.0,2018-06-01,,2024-12-23,0,500000,0,,GLA,AI,2018-06-01,0.404,-4.21135,-0.44,0.5172,-0.136,0.0476,0.5788,0.282
"PRECILY, INC.",2019-04-01,2019,2,0,0,2019,67.77266754270696,2.0,2019-05-01,,2024-12-23,0,771000,0,1.0,SFBA,AI,2019-05-01,-0.4668,3.52003,0.25,,,,,
"PRECILY, INC.",2019-07-01,2019,3,1,0,2019,67.77266754270696,2.0,2019-05-01,,2024-12-23,0,771000,0,1.0,SFBA,AI,2019-05-01,0.2008,-0.08634,0.05,-0.4668,,,,
"PRECILY, INC.",2019-10-01,2019,4,2,0,2019,67.77266754270696,2.0,2019-05-01,,2024-12-23,0,771000,0,1.0,SFBA,AI,2019-05-01,0.1336,11.48177,0.34,0.2008,-0.4668,,,
"PRECILY, INC.",2020-01-01,2020,1,3,0,2019,67.77266754270696,2.0,2019-05-01,,2024-12-23,0,771000,0,1.0,SFBA,AI,2019-05-01,-1.6216,-15.29422,0.47,0.1336,0.2008,-0.4668,,
"PRECILY, INC.",2020-04-01,2020,2,4,0,2019,67.77266754270696,2.0,2019-05-01,,2024-12-23,0,771000,0,1.0,SFBA,AI,2019-05-01,0.032,26.72116,0.5,-1.6216,0.1336,0.2008,-0.4668,
"PRECILY, INC.",2020-07-01,2020,3,5,0,2019,67.77266754270696,2.0,2019-05-01,,2024-12-23,0,771000,0,1.0,SFBA,AI,2019-05-01,0.0716,10.4579,0.56,0.032,-1.6216,0.1336,0.2008,-0.4668
"PRECILY, INC.",2020-10-01,2020,4,6,0,2019,67.77266754270696,2.0,2019-05-01,,2024-12-23,0,771000,0,1.0,SFBA,AI,2019-05-01,0.0612,14.32945,0.8,0.0716,0.032,-1.6216,0.1336,0.2008
"PRECILY, INC.",2021-01-01,2021,1,7,0,2019,67.77266754270696,2.0,2019-05-01,,2024-12-23,0,771000,0,1.0,SFBA,AI,2019-05-01,0.0276,2.74429,1.58,0.0612,0.0716,0.032,-1.6216,0.1336
"PRECILY, INC.",2021-04-01,2021,2,8,0,2019,67.77266754270696,2.0,2019-05-01,,2024-12-23,0,771000,0,1.0,SFBA,AI,2019-05-01,0.1368,9.06597,1.2,0.0276,0.0612,0.0716,0.032,-1.6216
"PRECILY, INC.",2021-07-01,2021,3,9,0,2019,67.77266754270696,2.0,2019-05-01,,2024-12-23,0,771000,0,1.0,SFBA,AI,2019-05-01,0.0732,-0.38249,1.24,0.1368,0.0276,0.0612,0.0716,0.032
"PRECILY, INC.",2021-10-01,2021,4,10,0,2019,67.77266754270696,2.0,2019-05-01,,2024-12-23,0,771000,0,1.0,SFBA,AI,2019-05-01,0.2888,7.95533,0.79,0.0732,0.1368,0.0276,0.0612,0.0716
"PRECILY, INC.",2022-01-01,2022,1,11,0,2019,67.77266754270696,2.0,2019-05-01,,2024-12-23,0,771000,0,1.0,SFBA,AI,2019-05-01,0.562,-9.54635,0.04,0.2888,0.0732,0.1368,0.0276,0.0612
"PRECILY, INC.",2022-04-01,2022,2,12,0,2019,67.77266754270696,2.0,2019-05-01,,2024-12-23,0,771000,0,1.0,SFBA,AI,2019-05-01,0.282,-25.41814,0.06,0.562,0.2888,0.0732,0.1368,0.0276
"PRECILY, INC.",2022-07-01,2022,3,13,0,2019,67.77266754270696,2.0,2019-05-01,,2024-12-23,0,771000,0,1.0,SFBA,AI,2019-05-01,0.5788,-4.19532,-0.39,0.282,0.562,0.2888,0.0732,0.1368
"PRECILY, INC.",2022-10-01,2022,4,14,0,2019,67.77266754270696,2.0,2019-05-01,,2024-12-23,0,771000,0,1.0,SFBA,AI,2019-05-01,0.0476,-1.03736,-0.53,0.5788,0.282,0.562,0.2888,0.0732
"PRECILY, INC.",2023-01-01,2023,1,15,0,2019,67.77266754270696,2.0,2019-05-01,,2024-12-23,0,771000,0,1.0,SFBA,AI,2019-05-01,-0.136,15.50525,-0.58,0.0476,0.5788,0.282,0.562,0.2888
"PRECILY, INC.",2023-04-01,2023,2,16,0,2019,67.77266754270696,2.0,2019-05-01,,2024-12-23,0,771000,0,1.0,SFBA,AI,2019-05-01,0.5172,12.05626,-1.06,-0.136,0.0476,0.5788,0.282,0.562
"PRECILY, INC.",2023-07-01,2023,3,17,0,2019,67.77266754270696,2.0,2019-05-01,,2024-12-23,0,771000,0,1.0,SFBA,AI,2019-05-01,0.404,-4.21135,-0.44,0.5172,-0.136,0.0476,0.5788,0.282
Pachama,2019-01-01,2019,1,0,0,2019,25.42706964520368,3.0,2019-03-18,2021-04-30,2021-04-30,1,150000,1,3.0,SFBA,AI,2019-03-18,-0.1864,15.262,0.14,,,,,
Pachama,2019-04-01,2019,2,1,0,2019,25.42706964520368,3.0,2019-03-18,2021-04-30,2021-04-30,1,150000,1,3.0,SFBA,AI,2019-03-18,-0.4668,3.52003,0.25,-0.1864,,,,
Pachama,2019-07-01,2019,3,2,0,2019,25.42706964520368,3.0,2019-03-18,2021-04-30,2021-04-30,1,150000,1,3.0,SFBA,AI,2019-03-18,0.2008,-0.08634,0.05,-0.4668,-0.1864,,,
Pachama,2019-10-01,2019,4,3,0,2019,25.42706964520368,3.0,2019-03-18,2021-04-30,2021-04-30,1,150000,1,3.0,SFBA,AI,2019-03-18,0.1336,11.48177,0.34,0.2008,-0.4668,-0.1864,,
Pachama,2020-01-01,2020,1,4,0,2019,25.42706964520368,3.0,2019-03-18,2021-04-30,2021-04-30,1,150000,1,3.0,SFBA,AI,2019-03-18,-1.6216,-15.29422,0.47,0.1336,0.2008,-0.4668,-0.1864,
Pachama,2020-04-01,2020,2,5,0,2019,25.42706964520368,3.0,2019-03-18,2021-04-30,2021-04-30,1,150000,1,3.0,SFBA,AI,2019-03-18,0.032,26.72116,0.5,-1.6216,0.1336,0.2008,-0.4668,-0.1864
Pachama,2020-07-01,2020,3,6,0,2019,25.42706964520368,3.0,2019-03-18,2021-04-30,2021-04-30,1,150000,1,3.0,SFBA,AI,2019-03-18,0.0716,10.4579,0.56,0.032,-1.6216,0.1336,0.2008,-0.4668
Pachama,2020-10-01,2020,4,7,0,2019,25.42706964520368,3.0,2019-03-18,2021-04-30,2021-04-30,1,150000,1,3.0,SFBA,AI,2019-03-18,0.0612,14.32945,0.8,0.0716,0.032,-1.6216,0.1336,0.2008
Pachama,2021-01-01,2021,1,8,0,2019,25.42706964520368,3.0,2019-03-18,2021-04-30,2021-04-30,1,150000,1,3.0,SFBA,AI,2019-03-18,0.0276,2.74429,1.58,0.0612,0.0716,0.032,-1.6216,0.1336
Pachama,2021-04-01,2021,2,9,1,2019,25.42706964520368,3.0,2019-03-18,2021-04-30,2021-04-30,1,150000,1,3.0,SFBA,AI,2019-03-18,0.1368,9.06597,1.2,0.0276,0.0612,0.0716,0.032,-1.6216
Pagaya,2016-04-01,2016,2,0,0,2016,103.3180026281209,1.0,2016-05-08,,2024-12-17,0,1250000,0,1.0,GNYA,FinTech,2016-05-08,-0.086,-0.55969,0.91,,,,,
Pagaya,2016-07-01,2016,3,1,0,2016,103.3180026281209,1.0,2016-05-08,,2024-12-17,0,1250000,0,1.0,GNYA,FinTech,2016-05-08,-0.0304,9.25022,0.83,-0.086,,,,
Pagaya,2016-10-01,2016,4,2,0,2016,103.3180026281209,1.0,2016-05-08,,2024-12-17,0,1250000,0,1.0,GNYA,FinTech,2016-05-08,0.2336,1.32997,1.25,-0.0304,-0.086,,,
Pagaya,2017-01-01,2017,1,3,0,2016,103.3180026281209,1.0,2016-05-08,,2024-12-17,0,1250000,0,1.0,GNYA,FinTech,2016-05-08,-0.26,9.36721,1.13,0.2336,-0.0304,-0.086,,
Pagaya,2017-04-01,2017,2,4,0,2016,103.3180026281209,1.0,2016-05-08,,2024-12-17,0,1250000,0,1.0,GNYA,FinTech,2016-05-08,0.1972,3.79529,0.93,-0.26,0.2336,-0.0304,-0.086,
Pagaya,2017-07-01,2017,3,5,0,2016,103.3180026281209,1.0,2016-05-08,,2024-12-17,0,1250000,0,1.0,GNYA,FinTech,2016-05-08,0.2184,5.62873,0.86,0.1972,-0.26,0.2336,-0.0304,-0.086
Pagaya,2017-10-01,2017,4,6,0,2016,103.3180026281209,1.0,2016-05-08,,2024-12-17,0,1250000,0,1.0,GNYA,FinTech,2016-05-08,0.0576,6.08322,0.51,0.2184,0.1972,-0.26,0.2336,-0.0304
Pagaya,2018-01-01,2018,1,7,0,2016,103.3180026281209,1.0,2016-05-08,,2024-12-17,0,1250000,0,1.0,GNYA,FinTech,2016-05-08,0.0792,2.29196,0.47,0.0576,0.2184,0.1972,-0.26,0.2336
Pagaya,2018-04-01,2018,2,8,0,2016,103.3180026281209,1.0,2016-05-08,,2024-12-17,0,1250000,0,1.0,GNYA,FinTech,2016-05-08,0.1228,6.13432,0.33,0.0792,0.0576,0.2184,0.1972,-0.26
Pagaya,2018-07-01,2018,3,9,0,2016,103.3180026281209,1.0,2016-05-08,,2024-12-17,0,1250000,0,1.0,GNYA,FinTech,2016-05-08,0.036,6.89432,0.24,0.1228,0.0792,0.0576,0.2184,0.1972
Pagaya,2018-10-01,2018,4,10,0,2016,103.3180026281209,1.0,2016-05-08,,2024-12-17,0,1250000,0,1.0,GNYA,FinTech,2016-05-08,0.186,-19.28177,0.21,0.036,0.1228,0.0792,0.0576,0.2184
Pagaya,2019-01-01,2019,1,11,0,2016,103.3180026281209,1.0,2016-05-08,,2024-12-17,0,1250000,0,1.0,GNYA,FinTech,2016-05-08,-0.1864,15.262,0.14,0.186,0.036,0.1228,0.0792,0.0576
Pagaya,2019-04-01,2019,2,12,0,2016,103.3180026281209,1.0,2016-05-08,,2024-12-17,0,1250000,0,1.0,GNYA,FinTech,2016-05-08,-0.4668,3.52003,0.25,-0.1864,0.186,0.036,0.1228,0.0792
Pagaya,2019-07-01,2019,3,13,0,2016,103.3180026281209,1.0,2016-05-08,,2024-12-17,0,1250000,0,1.0,GNYA,FinTech,2016-05-08,0.2008,-0.08634,0.05,-0.4668,-0.1864,0.186,0.036,0.1228
Pagaya,2019-10-01,2019,4,14,0,2016,103.3180026281209,1.0,2016-05-08,,2024-12-17,0,1250000,0,1.0,GNYA,FinTech,2016-05-08,0.1336,11.48177,0.34,0.2008,-0.4668,-0.1864,0.186,0.036
Pagaya,2020-01-01,2020,1,15,0,2016,103.3180026281209,1.0,2016-05-08,,2024-12-17,0,1250000,0,1.0,GNYA,FinTech,2016-05-08,-1.6216,-15.29422,0.47,0.1336,0.2008,-0.4668,-0.1864,0.186
Pagaya,2020-04-01,2020,2,16,0,2016,103.3180026281209,1.0,2016-05-08,,2024-12-17,0,1250000,0,1.0,GNYA,FinTech,2016-05-08,0.032,26.72116,0.5,-1.6216,0.1336,0.2008,-0.4668,-0.1864
Pagaya,2020-07-01,2020,3,17,0,2016,103.3180026281209,1.0,2016-05-08,,2024-12-17,0,1250000,0,1.0,GNYA,FinTech,2016-05-08,0.0716,10.4579,0.56,0.032,-1.6216,0.1336,0.2008,-0.4668
Pagaya,2020-10-01,2020,4,18,0,2016,103.3180026281209,1.0,2016-05-08,,2024-12-17,0,1250000,0,1.0,GNYA,FinTech,2016-05-08,0.0612,14.32945,0.8,0.0716,0.032,-1.6216,0.1336,0.2008
Pagaya,2021-01-01,2021,1,19,0,2016,103.3180026281209,1.0,2016-05-08,,2024-12-17,0,1250000,0,1.0,GNYA,FinTech,2016-05-08,0.0276,2.74429,1.58,0.0612,0.0716,0.032,-1.6216,0.1336
