Transaction Name,Transaction Name URL,Organization Location,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Diversity Spotlight,Number of Partner Investors,Number of Investors,Investor Names
Series A - Intelligencia AI,https://www.crunchbase.com/funding_round/intelligencia-series-a--e5511df1,"New York, New York, United States, North America",Intelligencia AI,https://www.crunchbase.com/organization/intelligencia,Series A,12000000,USD,12000000,8/10/2021,,3,4,"Big Pi Ventures, MTIP AG, Synetro Group, ZS Associates"
Series A - Kyndi,https://www.crunchbase.com/funding_round/kyndi-series-a--d1a9227a,"San Mateo, California, United States, North America",Kyndi,https://www.crunchbase.com/organization/kyndi,Series A,34650772,USD,34650772,8/10/2021,,4,6,"7BC Venture Capital, Citrix Startup Accelerator, Intel Capital, Morgan Creek Digital, PivotNorth Capital, UL Ventures"
Series A - AnChain.ai,https://www.crunchbase.com/funding_round/anchain-ai-series-a--ea3befdf,"San Jose, California, United States, North America",AnChain.ai,https://www.crunchbase.com/organization/anchain-ai,Series A,10000000,USD,10000000,8/12/2021,,1,5,"Amino Capital, Fin Capital, Hard Yaka, Nima Capital, Susquehanna International Group"
Series A - TrustLayer,https://www.crunchbase.com/funding_round/trustlayer-series-a--634f76dd,"San Francisco, California, United States, North America",TrustLayer,https://www.crunchbase.com/organization/trustlayer,Series A,15100000,USD,15100000,8/17/2021,,3,9,"Abstract, BoxGroup, Craft Ventures, GTMfund, NFP Ventures, Nine Four Ventures, Propel, PruVen Capital, Sure Ventures"
Series A - Saturn Cloud,https://www.crunchbase.com/funding_round/saturn-cloud-series-a--437f6113,"New York, New York, United States, North America",Saturn Cloud,https://www.crunchbase.com/organization/saturn-cloud,Series A,3000000,USD,3000000,8/17/2021,,,1,NVIDIA
Series A - Regology,https://www.crunchbase.com/funding_round/regology-series-a--dfb35563,"Palo Alto, California, United States, North America",Regology,https://www.crunchbase.com/organization/regology,Series A,8000000,USD,8000000,8/19/2021,,2,2,"ACME Capital, Taver Capital Partners"
Series A - Hayden AI,https://www.crunchbase.com/funding_round/hayden-technologies-331a-series-a--2a0b9ad9,"San Francisco, California, United States, North America",Hayden AI,https://www.crunchbase.com/organization/hayden-technologies-331a,Series A,20000000,USD,20000000,8/19/2021,,,6,"Alumni Ventures, Autotech Ventures, BootstrapLabs, Modern Ventures, Propel(X), TYH Ventures"
Series A - CoCoPIE,https://www.crunchbase.com/funding_round/cocopie-series-a--b623372b,"Irvine, California, United States, North America",CoCoPIE,https://www.crunchbase.com/organization/cocopie,Series A,1100000,USD,1100000,8/24/2021,,,2,"Chuxin Capital, HSG"
Series A - Jeeva.ai,https://www.crunchbase.com/funding_round/jeeva-ai-series-a--3343204f,"Santa Monica, California, United States, North America",Jeeva.ai,https://www.crunchbase.com/organization/jeeva-ai,Series A,16000000,USD,16000000,8/25/2021,,,2,"Bonfire Ventures, Sapphire Ventures"
Series A - Involve.ai,https://www.crunchbase.com/funding_round/involveai-series-a--eafb4411,"Santa Monica, California, United States, North America",Involve.ai,https://www.crunchbase.com/organization/involveai,Series A,16000000,USD,16000000,8/25/2021,Women Founded,1,10,"1745 Ventures, Bonfire Ventures, Fenwick & West, Gokul Rajaram, Greycroft, GTMfund, LaunchCapital, Michael Whitfield, Sapphire Ventures, Stanford University"
Series A - Workera,https://www.crunchbase.com/funding_round/workera-series-a--02632a72,"Palo Alto, California, United States, North America",Workera,https://www.crunchbase.com/organization/workera,Series A,16000000,USD,16000000,8/26/2021,,2,7,"AI Fund, Lake Dai, Mehran Sahami, New Enterprise Associates, Owl Ventures, Pieter Abbeel, Richard"
Series A - Claim Genius,https://www.crunchbase.com/funding_round/claims-genius-series-a--f3f89b1e,"Iselin, New Jersey, United States, North America",Claim Genius,https://www.crunchbase.com/organization/claims-genius,Series A,6000000,USD,6000000,9/1/2021,,,,
Series A - Novi Connect,https://www.crunchbase.com/funding_round/novi-connect-series-a--002f30ba,"Larkspur, California, United States, North America",Novi Connect,https://www.crunchbase.com/organization/novi-connect,Series A,10300000,USD,10300000,9/7/2021,"Women Founded, Women Led",2,4,"Defy.vc, Greylock, Thomas Layton, Yannis Skoufalos"
Series A - Tome,https://www.crunchbase.com/funding_round/magical-tome-series-a--601a4b9c,"San Francisco, California, United States, North America",Tome,https://www.crunchbase.com/organization/magical-tome,Series A,26000000,USD,26000000,9/14/2021,,2,4,"500 Global, Audacious Ventures, Coatue, Greylock"
Series A - Mutiny,https://www.crunchbase.com/funding_round/mutinyhq-series-a--7b17aae2,"San Francisco, California, United States, North America",Mutiny,https://www.crunchbase.com/organization/mutinyhq,Series A,18500000,USD,18500000,9/15/2021,"Middle Eastern / North African Founded, Middle Eastern / North African Led, Women Founded, Women Led",3,5,"Cowboy Ventures, GTMfund, Sequoia Capital, Uncork Capital, Y Combinator"
Series A - Constructor,https://www.crunchbase.com/funding_round/constructor-io-series-a--c668dc40,"San Francisco, California, United States, North America",Constructor,https://www.crunchbase.com/organization/constructor-io,Series A,55000000,USD,55000000,9/15/2021,,1,13,"Cap Table Coalition, Carl Sparks, David Fraga, David Heath, Jason Finger, Kevin Weil, Melody Hildebrant, Robyn Peterson, Ryan Barretto, Seth Shaw, Silversmith Capital Partners, Vinay Hiremath, Zander Rafael"
Series A - AIxMed,https://www.crunchbase.com/funding_round/aixmed-series-a--53f5dbec,"Santa Clara, California, United States, North America",AIxMed,https://www.crunchbase.com/organization/aixmed,Series A,7769973,USD,7769973,9/16/2021,,,,
Series A - Vintra,https://www.crunchbase.com/funding_round/vintra-inc-series-a--d5a795dc,"San Jose, California, United States, North America",Vintra,https://www.crunchbase.com/organization/vintra-inc,Series A,9125000,USD,9125000,9/20/2021,,3,5,"Bonfire Ventures, Lavrock Ventures, Marbruck, Morpheus Ventures, Vertex Ventures US"
Series A - intenseye,https://www.crunchbase.com/funding_round/intenseye-series-a--bdbc02d3,"New York, New York, United States, North America",intenseye,https://www.crunchbase.com/organization/intenseye,Series A,25000000,USD,25000000,9/21/2021,,2,4,"Air Street Capital, Alexandre Dalyac, Insight Partners, Point Nine"
Series A - Phiar Technologies,https://www.crunchbase.com/funding_round/phiar-technologies-inc-series-a--5121c973,"Redwood City, California, United States, North America",Phiar Technologies,https://www.crunchbase.com/organization/phiar-technologies-inc,Series A,12000000,USD,12000000,9/27/2021,Women Founded,3,6,"Cambridge Mobile Telematics, GFR Fund, Norwest, State Farm Ventures, Telenav, The Venture Reality Fund/VRF"
Series A - Arize AI,https://www.crunchbase.com/funding_round/arize-ai-series-a--bd5e7e8c,"Berkeley, California, United States, North America",Arize AI,https://www.crunchbase.com/organization/arize-ai,Series A,19000000,USD,19000000,9/28/2021,Women Founded,2,5,"Battery Ventures, Foundation Capital, Swift Ventures, The House Fund, Trinity Ventures"
Series A - Envisagenics,https://www.crunchbase.com/funding_round/envisagenics-inc-series-a--23723e01,"Long Island City, New York, United States, North America",Envisagenics,https://www.crunchbase.com/organization/envisagenics-inc,Series A,19181626,USD,19181626,9/29/2021,"Hispanic / Latine Founded, Hispanic / Latine Led, Women Founded, Women Led",4,6,"Dynamk Capital, M12 - Microsoft's Venture Fund, Madrona, New York Ventures, Red Cell Partners, Third Kind Venture Capital"
Series A - GenesisAI,https://www.crunchbase.com/funding_round/genesisai-series-a--3902d3d8,"Miami, Florida, United States, North America",GenesisAI,https://www.crunchbase.com/organization/genesisai,Series A,2500000,USD,2500000,9/30/2021,,,1,Netcapital
Series A - UnitX,https://www.crunchbase.com/funding_round/unitx-4f79-series-a--a420ebd3,"Santa Clara, California, United States, North America",UnitX,https://www.crunchbase.com/organization/unitx-4f79,Series A,12000000,USD,12000000,10/1/2021,,1,3,"Buckley Ventures, Matt Kraning, UP Partners"
Series A - Wizard,https://www.crunchbase.com/funding_round/wizard-2993-series-a--ca1873b7,"New York, New York, United States, North America",Wizard,https://www.crunchbase.com/organization/wizard-2993,Series A,50000000,USD,50000000,10/6/2021,"Women Founded, Women Led",2,3,"Accel, Marc Lore, New Enterprise Associates"
Series A - Autify,https://www.crunchbase.com/funding_round/autifyhq-series-a--52c7e495,"San Francisco, California, United States, North America",Autify,https://www.crunchbase.com/organization/autifyhq,Series A,10000000,USD,10000000,10/6/2021,,2,6,"Archetype Ventures, Jonathan Siegel, Salesforce Ventures, Tably, Uncorrelated Ventures, World Innovation Lab"
Series A - VideoVerse,https://www.crunchbase.com/funding_round/videoverse-series-a--0e47f9cc,"Los Angeles, California, United States, North America",VideoVerse,https://www.crunchbase.com/organization/videoverse,Series A,11750000,USD,11750000,10/7/2021,,2,12,"100Unicorns, Anthill Ventures, Artesian VC, Baring Private Equity India, Binny Bansal, Cathexis Ventures, Huashan Capital, InnoVen Capital, Moneta Ventures, Saikiran Krishnamurthy, SOSV, VenturEast"
Series A - Axiom Cloud,https://www.crunchbase.com/funding_round/axiom-cloud-series-a--86964b3a,"San Jose, California, United States, North America",Axiom Cloud,https://www.crunchbase.com/organization/axiom-cloud,Series A,2500000,USD,2500000,10/11/2021,,4,4,"Leadout Capital, Lorimer Ventures, Momenta, Vela Partners"
Series A - Encord,https://www.crunchbase.com/funding_round/cord-0d3f-series-a--6b866a74,"San Francisco, California, United States, North America",Encord,https://www.crunchbase.com/organization/cord-0d3f,Series A,15000000,USD,15000000,10/13/2021,,1,4,"Crane Venture Partners, CRV, Harpoon, Y Combinator Continuity Fund"
Series A - Navina,https://www.crunchbase.com/funding_round/navina-series-a--04e59262,"New York, New York, United States, North America",Navina,https://www.crunchbase.com/organization/navina,Series A,15000000,USD,15000000,10/18/2021,Middle Eastern / North African Founded,1,3,"Charles and Lynn Schusterman Family Philanthropies, Grove Ventures, Vertex Ventures Israel"
Series A - Crossing Minds,https://www.crunchbase.com/funding_round/crossing-minds-series-a--a4275f2d,"San Francisco, California, United States, North America",Crossing Minds,https://www.crunchbase.com/organization/crossing-minds,Series A,10000000,USD,10000000,10/18/2021,,2,4,"Index Ventures, Lerer Hippeau, Partech, Radical Ventures"
Series A - Odyssey Therapeutics,https://www.crunchbase.com/funding_round/odyssey-therapeutics-series-a--1c6791e4,"San Francisco, California, United States, North America",Odyssey Therapeutics,https://www.crunchbase.com/organization/odyssey-therapeutics,Series A,10000000,USD,10000000,10/22/2021,Women Founded,,1,HBM Healthcare Investments
